index,asset_nm,ct_cl,genre_of_ct_cl,SMRY,ACTR_DISP,disp_rtm,category_l,category_h,series_nm,clean_asset_nm,image
7394,기분 좋은 날 1488회,TV 시사/교양,기타,100세까지 튼튼 하체 지키는 법. 기분 좋은 날을 찾은 세 명의 배우! 직업뿐만 아니라 건강 상태에도 공통점이 있다는데... 그들의 공통점은 바로 하체 노화 극복! 지금은 매우 건강해 보이는 세 배우의 하체 질환 극복 이야기!,"서인,박연경,김한석",2760.0,교양/다큐멘터리,TV방송,기분 좋은 날,기분 좋은 날,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aA8BFSC9NWqjSEkxg5TBxFTPFQn.jpg
7395,강력반 X-파일 끝까지 간다 13회,TV 시사/교양,기타,"사라진 그녀들, 사라진 범인. 해가 갈수록 늘어나는 여성 대상 강력범죄. 여성의 경제, 사회적 지위는 향상되어 가지만, 안전 문제는 여전히 불안 요소로 남아있다. 여성 대상 강력범죄의 가해자는 누구이며, 그녀들은 어떤 이유에서 그토록 잔혹하게 살해당해야만 했을까.",이정진,2880.0,교양/다큐멘터리,TV방송,강력반 X-파일 끝까지 간다,강력반 X-파일 끝까지 간다,
7396,스트레이트 225회,TV 시사/교양,기타,총선 D-7개월 자유총연맹과 별동대 1천 명,"성장경,허일후",2220.0,교양/다큐멘터리,TV방송,스트레이트,스트레이트,
7397,뭐라도 남기리 1회,TV 시사/교양,기타,"열혈배우 바이크 유랑기. 처음 가는 길이라 낯설지만 누군가와 함께 새로운 친구를 만나, 새로운 스승을 만나 남들과 다른 삶에 젖어드는 시간. 고민을 안고 떠난 이 길의 끝에서 마침내 답을 구할 수 있을까.","김남길,이상윤",4020.0,교양/다큐멘터리,TV방송,뭐라도 남기리,뭐라도 남기리,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/v9hwWJYglMBVK90smwTshTFllZQ.jpg
7398,2023 어린이에게 새 생명을 1회,TV 시사/교양,기타,올해 33주년을 맞은 MBC [2023 어린이에게 새 생명을]은 질병으로 고통받는 수많은 어린이에게 치료의 기회와 희망을 선사하기 위해 마련된 대한민국 대표 도네이션 프로그램이다.,"염정아,김대호",6300.0,교양/다큐멘터리,TV방송,2023 어린이에게 새 생명을,2023 어린이에게 새 생명을,
7399,방탄 때문에 한글 배웠다 1회,TV 시사/교양,기타,"한글날 575주년을 맞아 미국, 영국, 프랑스, 케냐, 미얀마, 인도네시아 등 KBS가 가진 전방위적 글로벌 네트워크를 동원해 방탄소년단, 그리고 한글 공부에 빠진 아미들의 모습을 생생하게 담아냈다.",방탄소년단,2880.0,교양/다큐멘터리,TV방송,방탄 때문에 한글 배웠다,방탄 때문에 한글 배웠다,
7400,박원숙의 같이 삽시다 32회,TV 시사/교양,기타,"부산에서 남해 패밀리를 기다리고 있는 한 여자. 7080 아이유, 혜은이! 노래 하나로 멤버들을 감동시키는 그녀. 과연, 혜은이가 부산까지 남해 패밀리를 찾아온 깊은 사연은?","박원숙,김영란,박준금",3240.0,교양/다큐멘터리,TV방송,박원숙의 같이 삽시다,박원숙의 같이 삽시다,
7401,자카르타에서 온 손님 1회,TV 시사/교양,기타,"평창 동계올림픽 모국방문단의 일원으로 초청되어 한국을 방문하는 최윌슨, 김에스더, 장인용, 길동아, 유하늘, 유신아 등 대한민국의 미래가 되고픈 꿈을 가진 20인의 인도네시아 다문화가정 청소년들의 아주 특별한 이야기.",-,2940.0,교양/다큐멘터리,TV방송,자카르타에서 온 손님,자카르타에서 온 손님,
7402,다큐인사이트 아메리칸 팩토리 1회,TV 시사/교양,기타,"글로벌 반도체 산업의 구조 변화를 상징하는 삼성전자 미국 테일러 반도체 공장의 건설 현장을 찾아간다. 최첨단 반도체 공장의 미국 이전을 마치 속도전처럼 수행해나가는 모습을 기록하며, 한국 반도체가 앞으로 나아갈 길을 모색한다.",-,2820.0,교양/다큐멘터리,TV방송,다큐인사이트 아메리칸 팩토리,다큐인사이트 아메리칸 팩토리,
7403,인간극장 3389회,TV 시사/교양,기타,[고물과 보물 사이 5부] 오랜만에 마주 앉은 상기 씨와 아버지는 쑥스러워 그동안 전하지 못했던 진심을 말한다. 고물상 마당 한가운데 아이들을 위한 수영장이 등장했다. 양가 부모님부터 상기 씨 둘째 누나까지 온 가족이 총출동! 모처럼 가족들의 시간을 보낸다.,"여재권,여상기",1920.0,교양/다큐멘터리,TV방송,(HD)인간극장,인간극장,
7404,6시 내고향 125회,TV 시사/교양,기타,"고향을 떠난 도시인들의 각박한 삶에 위안과 자기 고향에 대한 자긍심을 갖게 하고 다양한 문화에 접하게 하는 역할뿐만 아니라 더불어 살아가는 공동체적 삶의 중요성을 일깨워주며 영농 정보, 유통 정보 등의 제공으로 농어가 소득증대에 도움을 주는 프로그램.","윤인구,가애란",3480.0,교양/다큐멘터리,TV방송,6시 내고향,6시 내고향,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/hPlNvewOU8SP62eK2c06PoqFMX2.jpg
7405,SBS 뉴스토리 443회,TV 시사/교양,기타,"한류 중심, 이젠 웹툰. 한국 만화의 역사와 함께 새로운 한류의 중심이 된 웹툰에 대해 살펴보고, 국내를 넘어 전 세계로 퍼져가는 웹툰 시장의 전망에 대해 분석한다.",김소원,1440.0,교양/다큐멘터리,TV방송,(HD)SBS 뉴스토리,SBS 뉴스토리,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/p6NEVJb71gqGOh8PHGyHljXMXBG.jpg
7406,인간극장 3386회,TV 시사/교양,기타,"[고물과 보물 사이 2부] 태풍 예보에 상기 씨와 원경 씨는 고물상과 편의점, 식당 시설물을 다시 한번 점검한다. 태풍이 무사히 지나가자마자 상기 씨의 부모님은 밭에 갈 준비를 하고 상기 씨는 부모님을 말려보지만 통하지 않는다.","여재권,여상기",1920.0,교양/다큐멘터리,TV방송,(HD)인간극장,인간극장,
7407,다큐 인사이트 전쟁과 동맹 2회,TV 시사/교양,기타,[제2부 밀약] 한국 전쟁 당시 미국의 후방 기지가 되었던 일본에 초점을 맞춰 본다. 태평양 전쟁의 승전국인 미국과 패전국인 일본은 어떻게 다시 동맹을 맺게 되었을까? 패전 후 후유증이 심했던 일본은 한국 전쟁이라는 기회를 어떻게 이용했을까?,-,2880.0,교양/다큐멘터리,TV방송,다큐 인사이트 전쟁과 동맹,다큐 인사이트 전쟁과 동맹,
7408,이슈 픽 쌤과 함께 147회,TV 시사/교양,기타,[김누리 교수의 교육 이야기 한국 교육은 왜 무너졌는가?] 중앙대 김누리 교수 편.,"이승현,홍석천,슈카,유민상,이수지,유빈",3420.0,교양/다큐멘터리,TV방송,이슈 픽 쌤과 함께,이슈 픽 쌤과 함께,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ospiej68OQuA1VdIUz88Av7c5xs.jpg
7409,인간극장 3375회,TV 시사/교양,기타,"[어떤 고부 순이와 양님 1부] 36년을 한집에 살아온 시어머니와 며느리. 아들은 세상을 떠났지만 며느린 곁에 남았다. 지적 장애가 있는 며느리, 양님 씨에게 시어머니는 비바람을 막아주는 지붕. 어느 날, 택배가 와서 포장을 뜯어봤는데 아무래도, 우리 게 아닌 것 같다.","조순이,한양님",1920.0,교양/다큐멘터리,TV방송,(HD)인간극장,인간극장,
7410,우리가 태어난 곳 1회,TV 시사/교양,기타,북한을 떠나 도착한 이곳. 그토록 바라왔던 평범한 일상. 하지만 여전히 불안하기만 한 우리들. 언제쯤 우리는 평범해질 수 있을까? 1년간 밀착 취재를 통해 북한 이탈 청소년들이 다니는 학교인 여명학교의 일상을 만나본다.,정우성,3180.0,교양/다큐멘터리,TV방송,우리가 태어난 곳,우리가 태어난 곳,
7411,동물극장 단짝 77회,TV 시사/교양,기타,"[할빠와 4총사, 인생 정원에서 자유롭게] 전라남도 순천시, 조용한 시골 마을. 이곳에 25년째 인생 정원을 가꾸고 있는 주인공이 산다. 그가 다시 웃음을 되찾고 삶의 이유를 알게 된 건 함께 살고 있는 반려견 4총사들 덕이라는데...","이금희,박명수",3120.0,교양/다큐멘터리,TV방송,동물극장 단짝,동물극장 단짝,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xbBFLVZhbsnvy7ODJwYuYZBjqqq.jpg
7412,뭐라도 남기리 2회,TV 시사/교양,기타,,"김남길,이상윤",4020.0,교양/다큐멘터리,TV방송,뭐라도 남기리,뭐라도 남기리,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/v9hwWJYglMBVK90smwTshTFllZQ.jpg
7413,다큐인사이트-내일은 아무도 몰라 1회,TV 시사/교양,기타,"대한민국 인구의 20%가 밀집해 있는 도시 서울. 그중에서도 강남은 일자리, 의료, 교육, 문화 등이 집중되어 있어 전국 각지에서 찾아오는 기회의 땅이기도 하다. 청년들은 당장 내일이 어떻게 흘러갈지 모르지만, 강남이라는 조금은 낯선 곳에서 힘차게 오늘을 살아간다.",최귀화,2880.0,교양/다큐멘터리,TV방송,다큐인사이트-내일은 아무도 몰라,다큐인사이트-내일은 아무도 몰라,
7414,휴머니멀 5회,TV 시사/교양,기타,"에필로그- 공존으로의 여정. 전 세계 10개국을 오가며 웃음과 눈물, 희망과 절망이 교차했던 시간. MBC 다큐멘터리 제작진과 배우 류승룡, 박신혜, 유해진 세 배우가 함께 달려온 지난 1년의 시간을 돌아본다.","류승룡,박신혜,유해진,김우빈",3060.0,교양/다큐멘터리,TV방송,휴머니멀,휴머니멀,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wkCu8TN6OgROg1ug4WPV7yk4xNJ.jpg
7415,다큐인사이트 코드블루 1회,TV 시사/교양,기타,"히포크라테스 선서를 외치고 의사들이 출발선에 서는 3월. 전남대병원에 발 디딘 새내기 의사들은 첫날부터 녹록지 않은 현실과 마주한다. 골든아워라는 말처럼 1분 1초에도 생사가 갈리는 환자들이 의사를 찾아 끊임없이 밀려들고, 하루에도 몇 번씩 코드블루가 울려 퍼진다.",유승호,2820.0,교양/다큐멘터리,TV방송,다큐인사이트 코드블루,다큐인사이트 코드블루,
7416,뭐라도 남기리 4회,TV 시사/교양,기타,"열혈배우 바이크 유랑기. 처음 가는 길이라 낯설지만 누군가와 함께 새로운 친구를 만나, 새로운 스승을 만나 남들과 다른 삶에 젖어드는 시간. 고민을 안고 떠난 이 길의 끝에서 마침내 답을 구할 수 있을까.","김남길,이상윤",3780.0,교양/다큐멘터리,TV방송,뭐라도 남기리,뭐라도 남기리,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/v9hwWJYglMBVK90smwTshTFllZQ.jpg
7417,2023 역사저널 그날 35회,TV 시사/교양,기타,"[1985 남영동, 김근태의 강요받은 자백] 1985년 9월, 남영동 대공분실에서 김근태는 자백을 강요받았다. 반국가단체를 결성해 국가 전복을 기도하고 폭력혁명을 계획했다는 것. 온 국민을 충격에 빠뜨린 자백. 김근태는 왜 이런 충격적인 사실을 자백했을까?","최원정,이시원,허준,최태성",2880.0,교양/다큐멘터리,TV방송,2023 역사저널 그날,2023 역사저널 그날,
7418,추적60분 1335회,TV 시사/교양,기타,"[조선인을 죽여라 그 후 100년] 간토대지진 조선인 학살 당시 일본 내무성 경보국장이 각 지방에 보낸 전신문의 존재는 인정하지만, 사실관계를 확인할 수 없다는 말을 우리는 어떻게 받아들여야 할까. 제작진은 방위성에 방문해 비밀 전신문을 직접 확인해 보았다.",-,2880.0,교양/다큐멘터리,TV방송,추적60분,추적60분,
7419,글로벌 도네이션쇼 W 8회,TV 시사/교양,기타,,"백지영,박창현,황광희,왁스,초아",2820.0,교양/다큐멘터리,TV방송,글로벌 도네이션쇼 W,글로벌 도네이션쇼 W,
7420,PD수첩 1390회,TV 시사/교양,기타,"실종자 수색작전 중인 고 채 상병 해병대원이 급류에 휩쓸려 실종됐다. 대원은 실종된 지 약 14시간 만에 사망한 채 발견되었으며, 군과 정부는 엄중 수사를 발표했다. 고 채 상병의 죽음과 은폐 의혹, 그리고 박 대령의 항명혐의에 대한 각종 논란에 대해 집중 취재했다.",오승훈,2940.0,교양/다큐멘터리,TV방송,(HD)PD수첩,PD수첩,
7421,9층 시사국 32회,TV 시사/교양,기타,당신의 부모님은 안녕하십니까?,남현종,2160.0,교양/다큐멘터리,TV방송,9층 시사국,9층 시사국,
7422,동물의 왕국 79회,TV 시사/교양,기타,"베네수엘라의 보물, 엘도라도. 오리노코 강은 남미에서 세 번째로 긴 강으로, 과거의 탐험가들은 이 강이 황금의 도시인 엘도라도로 통한다고 믿었다. 하지만 이 강은 베네수엘라의 진정한 보물인 다양한 생태계를 연결하고 있다. 진정한 엘도라도의 보물을 만나본다.",-,2820.0,교양/다큐멘터리,TV방송,동물의 왕국,동물의 왕국,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bnfZdUAcbU2vfVrUdR3KLr7CqsQ.jpg
7423,이웃집 찰스 402회,TV 시사/교양,기타,[다국적 걸그룹 블랙스완] 1. 한국인 없는 최초의 K 팝 걸그룹 등장? 두 유 노우 블랙스완?! 2. 화려한 아이돌 일상?! 후속곡 뮤직비디오 현장! 3. 무엇을 상상하든 상상 그 이상? 걸그룹의 리얼한 일상생활! 4. 쉽지 않은 K 팝 아이돌의 삶! 후속곡 활동에 켜진 적신호?!,블랙스완,2880.0,교양/다큐멘터리,TV방송,(HD)이웃집 찰스,이웃집 찰스,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/eeNkPwVVIsfJXbL7fq6tUtCebNM.jpg
7424,6시 내고향 121회,TV 시사/교양,기타,"고향을 떠난 도시인들의 각박한 삶에 위안과 자기 고향에 대한 자긍심을 갖게 하고 다양한 문화에 접하게 하는 역할뿐만 아니라 더불어 살아가는 공동체적 삶의 중요성을 일깨워주며 영농 정보, 유통 정보 등의 제공으로 농어가 소득증대에 도움을 주는 프로그램.","윤인구,가애란",3540.0,교양/다큐멘터리,TV방송,6시 내고향,6시 내고향,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/hPlNvewOU8SP62eK2c06PoqFMX2.jpg
7425,MBC다큐스페셜-감독 봉준호 1회,TV 시사/교양,기타,"영화 [설국열차]로 화제의 중심에 선 감독 봉준호. 국내 관객과 세계 비평가들까지 사로잡아 영화감독으로서 독보적인 위치에 올랐다. 방송 최초 전격 공개되는 설국열차 제작기와 함께 그의 작품 세계, 연출관 오로지 영화만을 생각하는 그의 집념과 열정을 담아보고자 한다.","봉준호,김수현",3300.0,교양/다큐멘터리,TV방송,MBC다큐스페셜-감독 봉준호,MBC다큐스페셜-감독 봉준호,
7426,인간극장 3376회,TV 시사/교양,기타,[어떤 고부 순이와 양님 2부],"조순이,한양님",1920.0,교양/다큐멘터리,TV방송,(HD)인간극장,인간극장,
7427,뭐라도 남기리 3회,TV 시사/교양,기타,"열혈배우 바이크 유랑기. 처음 가는 길이라 낯설지만 누군가와 함께 새로운 친구를 만나, 새로운 스승을 만나 남들과 다른 삶에 젖어드는 시간. 고민을 안고 떠난 이 길의 끝에서 마침내 답을 구할 수 있을까.","김남길,이상윤",3720.0,교양/다큐멘터리,TV방송,뭐라도 남기리,뭐라도 남기리,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/v9hwWJYglMBVK90smwTshTFllZQ.jpg
7428,나는자연인이다 516회,TV 시사/교양,인물/다큐,"세 번째 스무 살, 행복을 쓰다! 자연인 차선옥. 정글처럼 빽빽한 산속. 승윤의 귀에 클라리넷 연주 소리가 들려온다. 산속에서 울려 퍼지는 청량한 선율을 길잡이 삼아 발걸음을 옮기던 중, 누군가를 발견하고 이내 소리를 지르는데. 승윤을 놀라게 한 정체는 바로...","이승윤,윤택",3420.0,교양/다큐멘터리,TV방송,나는자연인이다,나는자연인이다,
